Wall time,Step,Value
1655083751.6729445,0,0.10320000350475311
1655083753.192493,1,0.10320000350475311
1655083754.6334395,2,0.10320000350475311
1655083756.077668,3,0.10320000350475311
1655083757.5166795,4,0.10320000350475311
1655083758.9580023,5,0.10320000350475311
1655083760.4002616,6,0.10320000350475311
1655083761.842874,7,0.10320000350475311
1655083763.3534741,8,0.10320000350475311
1655083764.797367,9,0.10320000350475311
1655083766.2429922,10,0.10320000350475311
1655083767.683518,11,0.10320000350475311
1655083769.1215997,12,0.10320000350475311
1655083770.5635257,13,0.10320000350475311
1655083772.0014818,14,0.10320000350475311
1655083773.439778,15,0.10320000350475311
1655083774.8783083,16,0.10320000350475311
1655083776.3675098,17,0.10320000350475311
1655083777.8048718,18,0.10320000350475311
1655083779.2430196,19,0.10320000350475311
1655083780.6800568,20,0.10320000350475311
1655083782.1189096,21,0.10320000350475311
1655083783.5556865,22,0.10320000350475311
1655083784.9918466,23,0.10320000350475311
1655083786.4328256,24,0.10320000350475311
1655083787.8696628,25,0.10320000350475311
1655083789.345616,26,0.10320000350475311
1655083790.7873187,27,0.10320000350475311
1655083792.225188,28,0.10320000350475311
1655083793.6654825,29,0.10320000350475311
1655083795.1061254,30,0.10320000350475311
1655083796.5452623,31,0.10320000350475311
1655083797.9838405,32,0.10320000350475311
1655083799.4690905,33,0.10320000350475311
1655083800.9075484,34,0.10320000350475311
1655083802.3466692,35,0.10320000350475311
1655083803.7989275,36,0.10320000350475311
1655083805.237031,37,0.10320000350475311
1655083806.6720173,38,0.10320000350475311
1655083808.1053143,39,0.10320000350475311
1655083809.5448654,40,0.10320000350475311
1655083810.9807627,41,0.10320000350475311
1655083812.4686491,42,0.10320000350475311
1655083813.9399142,43,0.10320000350475311
1655083815.42293,44,0.10320000350475311
1655083816.8815155,45,0.10320000350475311
1655083818.315976,46,0.10320000350475311
1655083819.7523057,47,0.10320000350475311
1655083821.1884546,48,0.10320000350475311
1655083822.6250052,49,0.10320000350475311
1655083824.0987864,50,0.10320000350475311
1655083825.5349374,51,0.10320000350475311
1655083826.971297,52,0.10320000350475311
1655083828.407664,53,0.10320000350475311
1655083829.8462837,54,0.10320000350475311
1655083831.2809548,55,0.10320000350475311
1655083832.7171948,56,0.10320000350475311
1655083834.1532228,57,0.10320000350475311
1655083835.5885274,58,0.10320000350475311
1655083837.0680041,59,0.10320000350475311
1655083838.5036094,60,0.10320000350475311
1655083839.9381616,61,0.10320000350475311
1655083841.374393,62,0.10320000350475311
1655083842.81196,63,0.10320000350475311
1655083844.24843,64,0.10320000350475311
1655083845.796676,65,0.10320000350475311
1655083847.410863,66,0.10320000350475311
1655083848.9437861,67,0.10320000350475311
1655083850.4316168,68,0.10320000350475311
1655083851.8679285,69,0.10320000350475311
1655083853.3041687,70,0.10320000350475311
1655083854.743192,71,0.10320000350475311
1655083856.183008,72,0.10320000350475311
1655083857.628947,73,0.10320000350475311
1655083859.067059,74,0.10320000350475311
1655083860.5536387,75,0.10320000350475311
1655083861.9941263,76,0.10320000350475311
1655083863.431522,77,0.10320000350475311
1655083864.875819,78,0.10320000350475311
1655083866.3139756,79,0.10320000350475311
1655083867.7496648,80,0.10320000350475311
1655083869.1882534,81,0.10320000350475311
1655083870.6243632,82,0.10320000350475311
1655083872.0654376,83,0.10320000350475311
1655083873.5572312,84,0.10320000350475311
1655083875.009746,85,0.10320000350475311
1655083876.4500127,86,0.10320000350475311
1655083877.8904152,87,0.10320000350475311
1655083879.374139,88,0.10320000350475311
1655083880.8323853,89,0.10320000350475311
1655083882.2701685,90,0.10320000350475311
1655083883.7110622,91,0.10320000350475311
1655083885.190023,92,0.10320000350475311
1655083886.6306589,93,0.10320000350475311
1655083888.06997,94,0.10320000350475311
1655083889.5137312,95,0.10320000350475311
1655083890.9554431,96,0.10320000350475311
1655083892.3955483,97,0.10320000350475311
1655083893.8825212,98,0.10320000350475311
1655083895.3224525,99,0.10320000350475311
